ground_data_tree_id,aerial_data_tree_id,stem_id,species,stem_diameter,agb,score,aerial_data_height,area,UTM_2018_X,UTM_2018_Y,left,bottom,right,top,tree_status,census_codes,adbin,gdbin
22142,b25f19b7-6dfc-4f50-b3e4-0b76220e7b39,22142,astr,74.0,4477.30586803103,0.2661719918251038,24.6952008,22.95000000041909,747664.9,4308936.0,747660.2,4308931.8,747665.3,4308936.3,A,A,4,4
19447,b24d42c6-155a-4181-8893-fe468e5e2c7b,34808,libe,18.0,131.653980205372,0.2658567428588867,40.5984985,6.119999999199063,747647.2,4308602.9,747646.0,4308600.7,747647.7,4308604.3,A,F;M,1,1
30225,3bd65934-35b8-4069-815b-57a7b1beb82f,30225,caco,80.0,5625.73996549759,0.2658389210700989,34.7635992,24.500000001862645,747765.3,4308745.5,747761.3,4308742.1,747766.3,4308747.0,A,M,4,4
13189,daddc032-b6ff-4f49-95d9-69d6369b2ee7,13189,qual,484.0,280790.686132698,0.265777051448822,30.9928,118.45000000053552,747569.6,4308943.5,747561.5,4308937.6,747571.8,4308949.1,A,main,5,5
16082,62fd999d-06fb-48fe-b54d-45b68d6de509,16082,caca,18.0,137.631507503054,0.2655076384544373,36.6584999,6.750000000465661,747622.2,4308632.5,747620.5,4308630.3,747623.0,4308633.0,A,F;M,1,1
27413,8525d24d-c5d1-461a-ad71-32ac2d02c3bb,27413,astr,69.0,3781.66305862859,0.2654879689216614,26.6157996,21.49999999906868,747728.6,4308946.1,747726.3,4308943.7,747731.3,4308948.0,A,L,4,4
23749,2981bb08-d612-47fb-9f19-a12cb4c5e635,23749,cagl,140.0,20202.6242799724,0.2653148770332336,24.6475002,35.99000000343891,747692.5,4308994.6,747690.4,4308993.8,747696.3,4308999.9,A,main,5,5
36601,b3f9bf13-fc7d-412a-9d01-680ee08f3602,50445,libe,22.0,216.551957109544,0.2652309536933899,40.6840016,10.560000002230517,747753.6,4308614.8,747751.0,4308611.6,747754.2,4308614.9,A,main,2,2
15037,05496db7-ce2b-4020-ae4c-e864d30e413d,15037,cagl,81.0,5787.68352744443,0.265153169631958,28.5271006,24.379999999019784,747576.4,4308996.6,747574.0,4308991.4,747578.6,4308996.7,A,J,4,4
14545,a459a13f-2a87-42cf-82af-a4c1779c3260,14545,nysy,67.0,3443.07777602353,0.2648107409477234,36.6428012,19.359999997131528,747591.5,4308758.7,747588.3,4308754.4,747592.7,4308758.8,D,DS,4,4
357,9ebdeb65-4c2e-422b-8e42-44922d974843,31541,libe,19.0,1255.258141674442,0.2646797299385071,29.1500002,15.579999998298009,747600.4,4308550.4,747596.9,4308546.7,747600.7,4308550.8,A,F;S;L,3,3
39394,59080634-b5c0-42ec-86fa-64ee852ec156,54229,fagr,18.0,332.029794310341,0.2646101713180542,32.5279008,10.5,747477.2,4308585.3,747474.1,4308582.6,747477.6,4308585.6,A,F;M,2,2
29688,4a37d062-ca2d-4985-8f5e-c177faa58014,29688,litu,557.0,467449.981886589,0.2642682194709778,42.0299988,142.8000000002794,747778.0,4308626.6,747774.2,4308618.8,747786.1,4308630.8,A,main,5,5
37562,9ea36207-eea6-4044-9131-4fa41e5c85e8,51651,libe,19.0,150.544865561273,0.2641845345497131,36.879001,5.519999998547137,747769.0,4308535.6,747768.3,4308533.9,747770.6,4308536.3,A,M,1,1
43188,5982d708-af97-4207-9033-5ba057a2e25d,64826,libe,18.0,131.653980205372,0.2641476690769196,30.7393998,4.84000000056345,747540.5,4308533.4,747538.7,4308531.7,747540.9,4308533.9,A,F;M,1,1
21390,b74c49f0-7980-472e-b192-150c4a22f74d,21390,libe,26.0,478.25070072036,0.2628686428070068,38.1690005,12.599999998696148,747671.3,4308678.9,747671.0,4308675.5,747674.5,4308679.1,A,F;M,3,3
36547,ea772faa-fcae-41ef-9b1f-1ec89eabea16,50378,libe,23.0,241.789780981898,0.2628024220466614,40.4735016,8.999999999068677,747760.8,4308592.7,747759.5,4308591.5,747762.0,4308595.1,A,main,2,2
30115,6b86b0ac-7ab2-4455-96ff-2e8027c496dd,30115,ceca,113.0,12519.0595796355,0.26279416680336,36.4900017,25.300000000512227,747777.3,4308765.1,747773.2,4308763.8,747777.8,4308769.3,A,main,4,4
4530,08aed297-e068-4df5-afb5-fbd347eeaa67,4530,caca,25.0,308.257747232575,0.2626727521419525,31.9857002,9.679999998565764,747419.0,4308992.8,747417.8,4308989.7,747420.0,4308994.1,A,main,2,2
14433,a3c1d8c8-1f16-4f27-8913-0b4c88472cc4,14433,litu,613.0,585430.11722361,0.2624948024749756,38.6570011,32.85999999859836,747590.1,4308697.5,747585.5,4308694.3,747591.7,4308699.6,A,F,5,5
40656,108e6734-ae8c-448e-86d8-a1e469d22535,61744,libe,23.0,241.789780981898,0.2624768912792206,27.9168005,9.610000001660085,747639.7,4308798.2,747637.0,4308797.6,747640.1,4308800.7,A,M,2,2
32410,17144cca-bb5d-42a5-af44-d7fbcb4e1e21,45160,libe,40.0,1052.0890580246191,0.2624494433403015,26.0745004,12.59999999991851,747393.9,4308626.2,747391.1,4308624.1,747394.7,4308627.6,A,A;M,3,3
26522,820c797f-fce9-45c1-be18-f75c205eb135,26522,fram,53.0,2114.82937835594,0.2622373700141907,41.3999991,19.779999999043067,747732.9,4308650.0,747730.4,4308648.3,747735.0,4308652.6,A,main,4,4
23401,55f4437f-bbe8-4f2c-b92e-42a3097e40c7,23401,astr,44.0,1276.61070936807,0.2620886266231537,31.6595007,16.0,747680.4,4308880.7,747679.3,4308878.7,747683.3,4308882.7,A,main,3,3
33824,5f680299-a438-4b5e-892e-365f30331c21,46913,libe,18.0,131.653980205372,0.2620764076709747,18.8495005,5.889999999364372,747684.5,4308522.1,747684.1,4308521.9,747686.0,4308525.0,A,M,1,1
26542,dd203c96-5496-4b47-89e3-a3114229d4c2,26542,litu,340.0,146594.716400904,0.2620398700237274,34.6365998,60.74999999982538,747743.0,4308580.1,747735.3,4308574.2,747743.4,4308581.7,A,main,5,5
12518,567d5d23-f867-47e7-99a2-ef2600f123fd,12518,libe,27.0,359.858358806213,0.2611910700798035,39.4588013,10.230000001988374,747575.5,4308649.0,747574.0,4308647.6,747577.3,4308650.7,A,F;M,2,2
13084,ccb63660-1709-4edc-a0ee-ff0b996757ba,13084,acru,242.0,91715.8426994937,0.2611002922058105,29.6660994,69.65999999660765,747564.7,4308888.1,747556.6,4308884.4,747565.2,4308892.5,A,main,5,5
8753,84796a00-0013-4813-8b6d-6bd3e08bdec3,8753,cato,67.0,3751.76841002465,0.2608931064605713,37.6577002,24.599999997764822,747506.6,4308878.7,747501.2,4308875.7,747507.2,4308879.8,A,main,4,4
38342,31e841d3-2738-46ec-9d73-8dd744e8bfd9,52694,libe,26.0,441.960182840379,0.2603262364864349,36.0777003,15.910000000973232,747778.6,4308674.7,747775.0,4308673.5,747779.3,4308677.2,A,M,3,3
30194,95155e66-3502-43f6-a3c8-ddd3d02f8a06,30194,libe,21.0,651.1201521085362,0.2599026560783386,34.0847007,11.55000000016298,747767.9,4308725.4,747766.1,4308723.2,747769.4,4308726.7,A,M,3,3
33290,a0fcaa28-7fba-4ec5-a2a6-ccc99294382e,46243,libe,22.0,216.551957109544,0.2598702311515808,28.5195998,9.899999999441206,747651.0,4308568.6,747648.1,4308567.8,747651.1,4308571.1,A,main,2,2
24948,10670c14-36a2-4cf3-ad9c-532adeb0ff41,24948,libe,20.0,170.966217686714,0.2592143416404724,36.1945008,10.149999998044224,747715.3,4308578.6,747713.0,4308576.9,747716.5,4308579.8,A,L,2,2
2863,43d6f75d-b991-445b-bede-3ea5994ab83e,2863,litu,436.0,262937.034464264,0.2591618895530701,33.7865002,34.770000001667064,747415.1,4308713.9,747413.2,4308709.1,747419.3,4308714.8,A,main,5,5
25080,e92be543-80a7-4ba4-8e3d-f618ec05e80e,25080,litu,765.0,985081.554561631,0.2591564059257507,39.8184984,35.20000000012806,747717.4,4308657.6,747717.0,4308656.3,747723.4,4308661.8,A,main,5,5
45785,0a203bf5-65d8-4544-904b-ecf51df02638,68351,astr,28.0,428.811174240919,0.259129136800766,18.1656,12.57999999755295,747453.9,4308731.6,747451.6,4308729.9,747455.0,4308733.6,A,M,3,3
23060,96a42437-6c96-4ab7-b1f8-534ebaf20310,42785,libe,21.0,921.021083010032,0.2584867179393768,37.8334007,17.220000002156013,747698.8,4308606.4,747695.4,4308604.6,747699.6,4308608.7,A,M,3,3
868,d476c92b-e35e-44e4-bc02-b3a438fd93da,868,libe,18.0,229.9595831028152,0.258372962474823,27.0544995,7.0199999988731,747732.1,4308573.6,747731.3,4308572.7,747734.0,4308575.3,A,M,2,2
32333,a60b645e-4f0d-427a-88f6-2db5018c770a,45036,libe,26.0,2510.016689656447,0.2580007016658783,23.7220005,22.949999999895223,747385.4,4308543.9,747380.4,4308542.0,747385.5,4308546.5,A,M,4,4
29627,490377af-a953-42e3-9bc4-30dbe409d0d1,29627,caco,30.0,598.467500215684,0.2577988505363464,41.2717011,15.169999998430722,747767.3,4308633.1,747763.9,4308632.4,747767.6,4308636.5,A,main,3,3
17354,4950fd3f-14ee-4a07-9f92-9a782d557413,17354,libe,31.0,621.1557458966,0.2576487958431244,31.1973993,11.880000000882427,747644.0,4308543.2,747643.4,4308541.3,747647.8,4308544.0,A,J;M,3,3
32845,7e101389-c473-4cdc-b1ff-4e59271eee5e,45692,caca,35.0,823.66641406703,0.2575665712356567,35.1485012,12.94999999983702,747626.7,4308657.6,747623.9,4308657.4,747627.6,4308660.9,A,F;M,3,3
21812,9c958bf0-52f9-4896-bad0-d06a637e5b96,21812,qupr,684.0,598047.78159247,0.2569821774959564,31.5889996,70.56000000234694,747673.1,4308862.2,747669.3,4308854.5,747677.7,4308862.9,A,M,5,5
16127,8163213b-b237-4861-9309-2b4dbd41810b,16127,libe,18.0,131.653980205372,0.2569267749786377,37.4643996,3.119999999385327,747610.0,4308609.7,747608.7,4308607.4,747610.0,4308609.8,A,F,1,1
38072,12abb766-aa36-4974-b789-ea1b1415332f,52348,libe,27.0,359.858358806213,0.2567736804485321,41.5011005,10.580000003373716,747776.3,4308620.0,747775.9,4308618.1,747780.5,4308620.4,A,main,2,2
38083,12abb766-aa36-4974-b789-ea1b1415332f,52363,libe,27.0,359.858358806213,0.2567736804485321,41.5011005,10.580000003373716,747779.5,4308620.0,747775.9,4308618.1,747780.5,4308620.4,A,main,2,2
10426,70e812fc-3356-4375-8be9-3adb636950de,10426,litu,670.0,721420.659111154,0.2558867931365967,39.4854012,41.08000000159256,747560.7,4308581.6,747558.2,4308576.8,747566.1,4308582.0,A,F,5,5
38312,8100b154-33dc-4cb4-8d7d-052a6b339395,52647,libe,21.0,192.95619040488,0.2552727460861206,33.4874989,8.989999998991843,747770.1,4308658.0,747767.5,4308656.7,747770.4,4308659.8,A,J,2,2
13611,88865a63-6adc-48fd-87bd-dc99c828832c,57911,libe,17.0,114.254347681292,0.2551684975624084,28.0635997,6.750000000465661,747603.8,4308532.0,747603.3,4308530.0,747605.8,4308532.7,A,F;M,1,1
14094,42b98d5e-5875-46e3-bf30-df33d6cfd74e,14094,ceca,88.0,7122.475528289519,0.2551575303077698,33.9575999,29.640000001366715,747592.9,4308571.3,747590.1,4308566.7,747595.3,4308572.4,A,F;M;I,4,4
44715,210f75e8-85d8-44dc-9860-5bc0eca0334b,66821,libe,23.0,241.789780981898,0.2550030946731567,5.1543999,8.059999998959247,747405.9,4308535.4,747404.1,4308535.0,747406.7,4308538.1,A,main,2,2
45281,c6b00e1d-c2fe-466c-853a-beb52cf3960c,67679,libe,21.0,291.2617933023232,0.2548465132713318,35.8576007,8.409999998109415,747424.3,4308745.4,747422.8,4308744.2,747425.7,4308747.1,A,M,2,2
39162,08f0486d-82cb-497c-a265-074defd8ad8a,53918,libe,17.0,114.254347681292,0.2546816468238831,25.3951996,5.760000000949949,747447.4,4308518.0,747446.0,4308517.5,747448.4,4308519.9,A,main,1,1
23984,08b28f34-6d3a-47f9-bfc4-acd9b844e27c,23984,libe,26.0,327.705835159087,0.25379478931427,28.2599996,10.079999999264254,747707.0,4308519.1,747704.8,4308516.4,747708.4,4308519.2,A,L,2,2
28752,37b7f7fe-a31b-466c-81f5-acb53e4f8a57,28752,astr,45.0,1347.76943761559,0.2535792589187622,25.274,11.90000000008149,747734.8,4308992.0,747734.2,4308988.9,747737.6,4308992.4,A,M,3,3
9259,651e2d67-6aff-4463-9d03-a2fb3749fda4,9259,caca,44.0,1234.68764602016,0.2531860172748566,28.9350007,15.480000003082678,747542.7,4308573.4,747540.2,4308570.1,747543.8,4308574.4,A,F;M,3,3
34845,a9cb96ba-eb66-4c99-8327-7c38e7dd924c,48227,libe,27.0,443.6244836232443,0.2530108690261841,33.5355013,15.600000001490116,747706.6,4308564.0,747705.5,4308561.1,747709.5,4308565.0,A,M,3,3
43679,7de04caa-67c4-44a7-acce-a9157937a96a,65395,caca,19.0,157.164806397057,0.2527516186237335,34.6980007,6.480000000509899,747552.0,4308611.2,747549.7,4308611.0,747552.1,4308613.7,A,F;M,1,1
15291,3e28999e-140f-40c1-9e4a-6b48f7e04f56,15291,libe,24.0,382.959424921985,0.2521547973155975,33.1859991,10.560000000763685,747619.2,4308523.9,747618.7,4308523.0,747622.0,4308526.2,A,F;M,2,2
17134,ff532248-2dc3-4818-87f1-a0d9e1d4677e,17134,libe,25.0,297.332468634512,0.2521215081214905,30.4256005,7.53999999881722,747630.2,4308531.5,747628.2,4308529.7,747630.8,4308532.6,A,L,2,2
28075,294a646d-1177-4c6b-8781-6667c08ee6a0,28075,fram,77.0,4969.60615003612,0.2520049214363098,36.9258992,26.950000000128057,747754.6,4308664.6,747751.7,4308660.4,747756.6,4308665.9,D,DS,4,4
26871,2b3477eb-ce53-4d5c-bb01-468fe842819a,26871,libe,26.0,327.705835159087,0.2518507242202759,21.3024003,9.299999998882411,747731.0,4308558.9,747728.3,4308556.4,747731.3,4308559.5,A,L,2,2
26874,2b3477eb-ce53-4d5c-bb01-468fe842819a,26874,libe,26.0,327.705835159087,0.2518507242202759,21.3024003,9.299999998882411,747731.0,4308556.6,747728.3,4308556.4,747731.3,4308559.5,A,main,2,2
35248,2de66942-6dfa-482e-ba13-2d7abf2029df,48721,astr,17.0,128.587788242053,0.2518245577812195,26.0835996,6.749999998137355,747704.5,4308945.8,747704.4,4308944.9,747706.9,4308947.6,A,L,1,1
14770,4fce9fce-8055-4a29-93b7-66a9690c42a7,14770,cato,32.0,693.542499537002,0.2515591382980347,29.6533999,12.54000000298489,747589.4,4308856.4,747589.0,4308855.6,747592.8,4308858.9,A,main,3,3
43936,c4183d03-bdd1-4c2b-8d23-a05c0cd23982,65744,acne,18.0,133.204221916096,0.2514266967773438,3.3454999,6.719999999618158,747388.3,4308538.4,747386.4,4308537.5,747388.8,4308540.3,A,M,1,1
23134,4d3613ef-166f-48ff-8a0e-48d4b21b895d,23134,cato,42.0,1290.84680627981,0.251194566488266,39.2540007,12.950000000244472,747693.6,4308739.6,747693.1,4308736.2,747696.8,4308739.7,A,main,3,3
27050,4b5cb6bc-99d0-469b-89e4-16459331012b,27050,astr,44.0,1276.61070936807,0.251075804233551,31.9145002,14.400000000372527,747727.9,4308930.1,747724.7,4308929.4,747728.3,4308933.4,A,main,3,3
27193,ad81aafd-16bb-4140-9c88-85c63e39c2c0,27193,astr,24.0,295.582004867099,0.2508406937122345,29.0088004,9.919999998663553,747719.0,4308920.3,747717.8,4308918.0,747721.0,4308921.1,A,main,2,2
11480,ded70e1b-b920-4c48-a89b-e841d67c9c23,11480,astr,16.0,111.083640146246,0.250566691160202,28.0575995,4.61999999932712,747551.5,4308966.1,747550.1,4308964.9,747552.3,4308967.0,A,main,1,1
26191,da120f6b-6e00-486a-9b2f-5ad1ca87bfd2,26191,libe,18.0,131.653980205372,0.250462532043457,31.7287996,3.99000000086613,747741.7,4308552.2,747740.8,4308551.8,747742.7,4308553.9,D,DS,1,1
9386,6e4f4a31-bd33-487e-9637-a053e364d38c,9386,litu,812.0,1133193.98332587,0.2500151991844177,37.152,60.99999999976717,747536.4,4308590.0,747532.0,4308580.8,747538.1,4308590.8,A,F,5,5
9309,e6104de5-d413-4bec-ae2f-fb3d0fa808f3,9309,havi,46.0,4138.629019462221,0.2499718964099884,34.9939004,28.050000000512227,747529.5,4308602.4,747528.7,4308597.2,747533.8,4308602.7,A,F;M,4,4
9466,d4aa81ca-45a6-4102-ad47-19b94513364e,9466,saal,47.0,1421.6007652664,0.2497015595436096,31.9225012,10.9200000003865,747532.5,4308641.8,747531.3,4308641.8,747533.9,4308646.0,A,F;M,3,3
2830,e04246fa-a69f-4c37-889d-940a5dba1db8,2830,litu,634.0,633638.090998788,0.2494477331638336,36.5670986,42.920000002505255,747421.1,4308690.5,747418.0,4308688.1,747423.8,4308695.5,A,main,5,5
28688,065a58c7-5cca-4788-a990-48d22a8489c8,28688,astr,38.0,896.152088520026,0.249154269695282,30.5845002,10.880000000707804,747739.7,4308927.2,747737.4,4308927.0,747740.8,4308930.2,A,M,3,3
40171,cc57fc39-8bbb-4c45-92a8-8e4117254731,55159,caca,19.0,335.41731056942103,0.2490039169788361,37.3892006,9.29999999993015,747551.1,4308624.1,747550.8,4308622.8,747553.9,4308625.8,A,F;M,2,2
28210,74dc5d7c-369b-4357-b5c5-36c9d5e11448,28210,litu,672.0,726489.880567139,0.248963475227356,41.1360012,34.80999999684049,747751.6,4308635.8,747748.1,4308633.9,747754.0,4308639.8,A,main,5,5
29542,648789b3-718e-46a8-a860-357e891dec62,38261,libe,25.0,1449.0082114983363,0.2488313019275665,32.8154999,13.12000000068918,747765.6,4308562.2,747764.6,4308559.3,747768.7,4308562.5,A,L;S,3,3
35322,437d2464-b5a9-4dbf-9ddc-7ee90c5a1df8,48828,libe,30.0,1092.351349795501,0.247911125421524,31.9689995,15.540000000982545,747733.6,4308515.3,747731.6,4308512.5,747735.3,4308516.7,A,J;M;L,3,3
11416,bc2fb3e7-cc0a-44c8-9194-fa136b81f6cb,11416,nysy,42.0,1081.74376102968,0.2469444870948792,31.8640007,12.86999999788357,747541.7,4308950.6,747540.3,4308948.2,747543.6,4308952.1,A,J;L,3,3
8691,dd0f8c10-4d9d-4b18-a9cb-2951455b4abf,8691,amar,41.0,974.646902638514,0.2468077540397644,26.0084002,11.19999999983702,747508.0,4308845.0,747507.9,4308842.9,747511.1,4308846.4,A,main,3,3
33461,bb137f6d-9f75-42c7-a852-90af6faa8826,46475,libe,16.0,98.3056028974432,0.2462252378463745,31.7393998,6.759999998970889,747644.2,4308679.2,747642.6,4308677.5,747645.2,4308680.1,A,F,1,1
46913,d893b483-c801-4370-af1a-373f6db306b3,69707,libe,15.0,83.7661248170313,0.245968371629715,35.6359995,6.499999999068677,747628.7,4308640.8,747626.6,4308639.4,747629.1,4308642.0,A,F,1,1
5778,67932e06-6b28-4f89-8a1a-9b2804df0dcf,5778,litu,550.0,453766.10108664,0.2459071278572083,36.8255998,57.79999999841675,747452.1,4308997.6,747449.0,4308993.2,747457.5,4309000.0,A,main,5,5
46510,e99f71a7-1aa2-4de2-afe9-0436df88b1bd,69240,caca,15.0,87.9745581540445,0.2458709478378296,36.5174988,4.199999999254942,747567.2,4308592.4,747565.7,4308591.4,747567.7,4308593.5,A,F;J,1,1
37365,5d7aa8da-cc0d-42fa-9d01-d04b98d88ab6,51402,astr,38.0,896.152088520026,0.2447879910469055,26.56,14.799999999813735,747763.2,4308989.8,747761.8,4308986.0,747765.5,4308990.0,A,main,3,3
8323,715d245b-da1f-40d7-abc2-7bb837c980eb,33243,havi,35.0,889.149649904198,0.2442784011363983,32.7586002,17.16000000172993,747521.4,4308611.5,747520.4,4308608.3,747524.8,4308612.2,A,F;M,3,3
17235,da12a81f-0928-465d-b8da-33b3c301ac93,17235,libe,19.0,150.544865561273,0.2432665228843689,34.6599987,6.669999998512212,747641.3,4308525.4,747639.9,4308523.9,747642.2,4308526.8,D,DS;R,1,1
30392,d0c22f02-91a1-4928-9f9b-139fd19e2e6d,30392,litu,496.0,355956.328973462,0.2427600622177124,35.2816006,51.100000005215406,747774.1,4308835.9,747772.7,4308832.1,747779.7,4308839.4,A,main,5,5
49151,fe18f38e-01c2-4962-a9c2-3c2861debcb4,72372,libe,19.0,150.544865561273,0.2426989078521729,33.4559012,5.519999998826534,747767.9,4308774.2,747766.6,4308772.9,747768.9,4308775.3,A,main,1,1
16132,6564b4cb-f02d-4224-9829-372edb2811b8,41929,libe,19.0,150.544865561273,0.242152065038681,35.9588017,3.800000000745058,747606.0,4308606.6,747605.9,4308605.3,747607.9,4308607.2,A,F;M,1,1
32638,4e4bfbf2-d485-46b1-a170-52fea9f17333,45444,libe,17.0,312.2748201796153,0.2420427203178406,34.4380006,9.299999998882411,747635.2,4308549.7,747635.1,4308546.9,747638.1,4308550.0,A,J;M,2,2
39702,bf280f80-049b-44f7-a055-6c745456a519,54577,caca,19.0,157.164806397057,0.241777092218399,30.7164995,3.919999999804422,747532.3,4308653.5,747532.0,4308652.5,747533.4,4308655.3,A,F,1,1
33558,1db80b90-c823-414e-9919-7fd6740c8208,46594,libe,17.0,114.254347681292,0.241753101348877,37.9960005,4.409999999168795,747656.9,4308718.2,747655.9,4308717.5,747658.0,4308719.6,A,F,1,1
9584,8fc7122b-c23d-4121-aab7-e801a91d8891,9584,caca,46.0,1377.03234906804,0.241609662771225,32.4907013,12.709999998400454,747539.0,4308679.7,747536.8,4308678.2,747540.9,4308681.3,A,F;M,3,3
30365,b085f18d-5043-403e-858e-02d3f5b60f51,30365,cagl,73.0,4563.83979811748,0.2414539456367493,27.6464998,22.199999999720603,747762.5,4308816.2,747760.0,4308813.5,747763.7,4308819.5,A,main,4,4
46440,8b361d5b-20e8-4a65-b73d-1fd71f222d9b,69160,caca,17.0,119.614855191101,0.2410740256309509,35.2372992,3.899999999965075,747557.3,4308694.6,747556.5,4308694.0,747559.1,4308695.5,A,F,1,1
20476,26dc939b-9396-4b17-90b1-403f42c2c486,20476,nysy,175.0,37207.9464409094,0.2410466372966766,30.6345992,99.64000000372997,747640.1,4308972.7,747631.9,4308969.5,747642.5,4308978.9,A,M,5,5
32936,21e92240-7f97-4bc7-999a-eb496483c564,45812,caca,25.0,308.257747232575,0.2408982813358307,39.1803992,7.27999999945052,747635.8,4308721.1,747635.3,4308718.8,747637.9,4308721.6,A,F;M,2,2
12743,e37bfa31-4047-4942-83dd-1ee3c19d03b2,12743,cato,76.0,5003.66843539564,0.2406060099601746,32.6928001,24.010000001369043,747565.4,4308731.9,747561.8,4308727.0,747566.7,4308731.9,A,F,4,4
34474,1ab50437-8631-472a-97ca-1b9e3fc527d3,47758,libe,19.0,150.544865561273,0.2405224740505219,27.4086001,3.60999999898253,747699.4,4308578.9,747697.7,4308577.7,747699.6,4308579.6,A,J;L,1,1
18680,939c15c3-7748-4cef-84fb-1bf5891b5aff,18680,nysy,47.0,1429.63223013541,0.2404610216617584,29.4320991,13.500000000058208,747627.8,4308999.2,747625.6,4308997.5,747631.0,4309000.0,A,L,3,3
27840,ea230a26-b0c2-4592-a5c1-a66785769605,27840,libe,26.0,327.705835159087,0.240151047706604,28.4281994,10.250000001396984,747762.3,4308563.2,747760.0,4308561.1,747762.5,4308565.2,D,DS,2,2
27846,ea230a26-b0c2-4592-a5c1-a66785769605,27846,libe,26.0,327.705835159087,0.240151047706604,28.4281994,10.250000001396984,747762.3,4308564.9,747760.0,4308561.1,747762.5,4308565.2,A,M,2,2
26154,b2947006-c30a-4af6-bac4-fb6e0aa3fc1e,26154,libe,49.0,1577.69452964427,0.2398269474506378,35.709699,18.0399999976065,747737.3,4308542.8,747737.1,4308542.2,747741.2,4308546.6,A,M,4,4
10594,042939dc-a0d7-49d2-8e45-e873187c4381,10594,caca,34.0,655.696397036508,0.2397856712341309,33.1239988,10.889999999538995,747547.1,4308591.2,747544.2,4308589.5,747547.5,4308592.8,A,F,3,3
48827,2b15958d-1fa9-42a9-9d95-ae2f8c34b853,71968,libe,18.0,131.653980205372,0.2396952211856842,25.1085008,6.999999999534339,747739.5,4308983.1,747739.2,4308982.5,747741.7,4308985.3,A,main,1,1
25007,e1d0312d-eb6c-48ef-b91e-30f5682ab0ff,25007,ceca,48.0,1625.04237697852,0.2395766973495483,41.3576001,22.54000000230968,747713.5,4308663.0,747710.8,4308660.3,747715.7,4308664.9,A,M,4,4
14270,6d6c8084-04df-48ae-b4b1-3b89f4141d6c,14270,libe,20.0,321.511083247987,0.2395093739032745,36.1294994,8.100000000209548,747595.9,4308596.3,747595.6,4308595.3,747598.3,4308598.3,A,F;M,2,2
26893,ae98a390-d797-4811-9797-790248800c80,43053,libe,16.0,98.3056028974432,0.2394607067108154,11.2337997,3.419999999082647,747726.4,4308560.0,747724.7,4308558.4,747726.5,4308560.3,A,J;M,1,1
28411,f2514644-770a-4eed-9469-caceb8030ae8,28411,nysy,86.0,6393.50006922299,0.239143967628479,35.6938998,19.270000000654253,747742.7,4308811.1,747740.0,4308808.3,747744.1,4308813.0,A,main,4,4
33377,45813467-21da-41b0-9f6a-6db488d0032a,46357,libe,25.0,381.0985934515433,0.2390478849411011,34.1374015,7.25999999943655,747646.6,4308640.2,747646.0,4308640.2,747648.2,4308643.5,A,F;M,2,2
34767,c96e6105-c8a4-4f48-887b-7a56dbe4d98d,48133,libe,37.0,786.10934428844,0.238896906375885,20.0791003,15.57999999877531,747715.6,4308565.7,747714.5,4308563.0,747718.3,4308567.1,A,M,3,3
14165,d9f52a2a-94af-4c58-a190-09ec55fb9e37,14165,litu,744.0,922727.903336881,0.2388359308242798,39.0120003,54.750000000349246,747599.7,4308586.9,747599.7,4308580.8,747607.0,4308588.3,A,F,5,5
34973,6c0f024a-ed54-4907-bc52-084bae765dc5,48383,libe,18.0,131.653980205372,0.2383926808834076,34.3443986,5.759999999320135,747722.9,4308588.4,747722.0,4308586.0,747723.6,4308589.6,A,J;M,1,1
16822,78cf9158-9ce5-4160-906e-80d7cadb4785,16822,caovl,52.0,2102.6853164722,0.2383460402488708,30.9890995,28.619999996661207,747603.5,4308970.8,747599.4,4308969.7,747604.7,4308975.1,A,main,4,4
12375,1e686e67-3b51-44f4-93f3-25728e5a58fb,12375,caca,18.0,137.631507503054,0.2381437420845032,36.4169982,4.399999998509884,747565.9,4308586.4,747565.2,4308584.9,747567.2,4308587.1,A,F,1,1
26139,07e7b5b2-3a3e-4b09-af5d-64ae647ae22e,26139,libe,30.0,467.313046001902,0.2372188568115234,34.2400017,15.119999997220004,747741.3,4308542.9,747740.3,4308539.4,747743.9,4308543.6,A,main,3,3
30096,2d5d9b99-60cd-4d8e-95b7-4df5f9d198c3,30096,libe,96.0,10658.49616990309,0.2369793355464935,31.2441997,22.079999999031426,747779.0,4308721.1,747777.3,4308718.7,747781.9,4308723.5,A,M,4,4
45367,d1e15c06-c3af-4868-8385-5ade1d54ed49,67781,astr,31.0,548.225931759864,0.236703634262085,28.6308994,12.599999998696148,747436.0,4308559.7,747433.5,4308557.2,747437.0,4308560.8,A,main,3,3
24138,a0bcf024-e8cf-4f71-999c-d76cfcf092bb,56418,libe,15.0,83.7661248170313,0.2364686131477356,29.3170997,2.759999999669381,747722.7,4308515.1,747722.0,4308513.0,747723.2,4308515.3,A,M,1,1
17542,aed84797-924a-4e2f-a722-ac0deab47e22,17542,libe,23.0,241.789780981898,0.2363462746143341,39.5108987,9.899999999441206,747624.5,4308587.5,747621.5,4308585.3,747624.5,4308588.6,D,DS;R,2,2
49051,999acb3a-cc04-4f2b-88df-dfd3edf57958,72239,libe,17.0,114.254347681292,0.2361187636852264,6.6499001,2.420000000153668,747761.6,4308725.8,747760.8,4308724.1,747761.9,4308726.3,A,main,1,1
